pH,Ra(mol/kgw),m_Ra+2(mol/kgw),m_RaCl+(mol/kgw),m_RaCl2(mol/kgw),m_Ra(OH)+(mol/kgw),m_Ra(OH)2(mol/kgw),m_Ra(HCO3)+(mol/kgw),m_Ra(CO3)(mol/kgw),m_FhyOHRa+2(mol/kgw),fSorb,k1,totRa,sites
3.4,5.97899948737e-10,5.97720796118e-10,1.7905615528e-13,7.07191475509e-17,4.53311516036e-20,2.92652346898e-31,2.56987293545e-17,2.39818793648e-22,5.02047160477e-17,8.57384459274e-08,1.7,5.979e-10,6.23e-06
3.5,5.9789993515e-10,5.97756007687e-10,1.4384940163e-13,4.54173250824e-17,5.74929881194e-20,4.68419746852e-31,3.25859171569e-17,3.83764906324e-22,6.3825158901e-17,1.08463061026e-07,1.7,5.979e-10,6.23e-06
3.6,5.97899917963e-10,5.97784259197e-10,1.15588213705e-13,2.91951499074e-17,7.28598709589e-20,7.48963064172e-31,4.12836384808e-17,6.13428467087e-22,8.10537799807e-17,1.37208298419e-07,1.7,5.979e-10,6.23e-06
3.7,5.97899903756e-10,5.97806904757e-10,9.29278477478e-14,1.87958068283e-17,9.22683127537e-20,1.19639440522e-30,5.22618006446e-17,9.79533509938e-22,1.02833124525e-16,1.6097058576e-07,1.7,5.979e-10,6.23e-06
3.8,5.97899875843e-10,5.9782502101e-10,7.47764771419e-14,1.21274880976e-17,1.1677212699e-19,1.9094981287e-30,6.61108307037e-17,1.56266232876e-21,1.30349815116e-16,2.07654431098e-07,1.7,5.979e-10,6.23e-06
3.9,5.97899840708e-10,5.97839499424e-10,6.02497131309e-14,7.84854662649e-18,1.47698749537e-19,3.04531984576e-30,8.35720097471e-17,2.49074292595e-21,1.65097223621e-16,2.66418748809e-07,1.7,5.979e-10,6.23e-06
4.0,5.97899796487e-10,5.97851052942e-10,4.86326797725e-14,5.09945325815e-18,1.86720123305e-19,4.85343776019e-30,1.0557512732e-16,3.96671965191e-21,2.08953989391e-16,3.40379678127e-07,1.7,5.979e-10,6.23e-06
4.1,5.97899740832e-10,5.97860255392e-10,3.93485824142e-14,3.33002415413e-18,2.35941929332e-19,7.7303552872e-30,1.33285058246e-16,6.31229116986e-21,2.64282291362e-16,4.33463933546e-07,1.7,5.979e-10,6.23e-06
4.2,5.97899670787e-10,5.97867567352e-10,3.19327787729e-14,2.18828972877e-18,2.98015899969e-19,1.23058117863e-29,1.68159094197e-16,1.00369593034e-20,3.34050642762e-16,5.50616007758e-07,1.7,5.979e-10,6.23e-06
4.3,5.97899582637e-10,5.97873357297e-10,2.60114813395e-14,1.44914416915e-18,3.76281182601e-19,1.95797175631e-29,2.12017077489e-16,1.59468728817e-20,4.2198702976e-16,6.98048788247e-07,1.7,5.979e-10,6.23e-06
4.4,5.97899471717e-10,5.97877918793e-10,2.12843284137e-14,9.68608145143e-19,4.74942264632e-19,3.11393721213e-29,2.6712650772e-16,2.53160895025e-20,5.32769422461e-16,8.83563777979e-07,1.7,5.979e-10,6.23e-06
4.5,5.97899332178e-10,5.97881484413e-10,1.75101664005e-14,6.54549407346e-19,5.99292913996e-19,4.95039864111e-29,3.36304733448e-16,4.01554488005e-20,6.72262040698e-16,1.11694524648e-06,1.7,5.979e-10,6.23e-06
4.6,5.97899156695e-10,5.97884236904e-10,1.44954831769e-14,4.47959754713e-19,7.55998037912e-19,7.86710492361e-29,4.23039948307e-16,6.36335314506e-20,8.47807203531e-16,1.41044528414e-06,1.7,5.979e-10,6.23e-06
4.7,5.97898936107e-10,5.9788631809e-10,1.20850197386e-14,3.10992693512e-19,9.53448448096e-19,1.24982696412e-28,5.31631755351e-16,1.00733489329e-19,1.06858401409e-15,1.77938345367e-06,1.7,5.979e-10,6.23e-06
4.8,5.97898658984e-10,5.97887835888e-10,1.01541644752e-14,2.19325299624e-19,1.20220741031e-18,1.98499375621e-28,6.67350199166e-16,1.59273587997e-19,1.34604631201e-15,2.24287755247e-06,1.7,5.979e-10,6.23e-06
4.9,5.97898311094e-10,5.9788886976e-10,8.60280160204e-15,1.57282963077e-19,1.51557276059e-18,3.1517767672e-28,8.3660892095e-16,2.51484557992e-19,1.69445288272e-15,2.82472907646e-06,1.7,5.979e-10,6.23e-06
5.0,5.97897874775e-10,5.97889474868e-10,7.35034326098e-15,1.14728013904e-19,1.91028455507e-18,5.00322877824e-28,1.04714283951e-15,3.96431683339e-19,2.13150221523e-15,3.55448188298e-06,1.7,5.979e-10,6.23e-06
5.1,5.9789732818e-10,5.97889685166e-10,6.33172466154e-15,8.50738705831e-20,2.40741601774e-18,7.94062051893e-28,1.30817277389e-15,6.2370395885e-19,2.67908114394e-15,4.46867421837e-06,1.7,5.979e-10,6.23e-06
5.2,5.97896644416e-10,5.97889515627e-10,5.49418450317e-15,6.40172813529e-20,3.03349537888e-18,1.26001995471e-27,1.63052798348e-15,9.78976831548e-19,3.36412996816e-15,5.6122826128e-06,1.7,5.979e-10,6.23e-06
5.3,5.97895790576e-10,5.97888963801e-10,4.79468992108e-15,4.87288937807e-20,3.82191857853e-18,1.99907165675e-27,2.02668238203e-15,1.5322960199e-18,4.21961388332e-15,7.04034801216e-06,1.7,5.979e-10,6.23e-06
5.4,5.97894726687e-10,5.97888010906e-10,4.19789719851e-15,3.73366858356e-20,4.81472840316e-18,3.17114247709e-27,2.51064179504e-15,2.39022480011e-18,5.28556870147e-15,8.81972334413e-06,1.7,5.979e-10,6.23e-06
5.5,5.97893404662e-10,5.97886622687e-10,3.67456688038e-15,2.85969068968e-20,6.06485525897e-18,5.02976425418e-27,3.09760077696e-15,3.71332235323e-18,6.61015393983e-15,1.10308383242e-05,1.7,5.979e-10,6.23e-06
5.6,5.97891767348e-10,5.97884750299e-10,3.20037433337e-15,2.16853788719e-20,7.6389395132e-18,7.97685318956e-27,3.80327418875e-15,5.74071741634e-18,8.25059393811e-15,1.37692785227e-05,1.7,5.979e-10,6.23e-06
5.7,5.97889747894e-10,5.97882331549e-10,2.75507278306e-15,1.60661144388e-20,9.62088649003e-18,1.2649544427e-26,4.64281166054e-15,8.82370246303e-18,1.02738137732e-14,1.71468576983e-05,1.7,5.979e-10,6.23e-06
5.8,5.97887269693e-10,5.97879292885e-10,2.32197291793e-15,1.14092053801e-20,1.21163444714e-17,2.00578473501e-26,5.62923743065e-15,1.34701447208e-17,1.2756480276e-14,2.12916989409e-05,1.7,5.979e-10,6.23e-06
5.9,5.97884247337e-10,5.97875552532e-10,1.88769834673e-15,7.53905036304e-21,1.52583455391e-17,3.18028722677e-26,6.77144018853e-15,2.04009279621e-17,1.57840454729e-14,2.63466509962e-05,1.7,5.979e-10,6.23e-06
6.0,5.97880589068e-10,5.97871025197e-10,1.44215793034e-15,4.39945054553e-21,1.92144114353e-17,5.04228009901e-26,8.0718758023e-15,3.0618528858e-17,1.94482801781e-14,3.24651814009e-05,1.7,5.979e-10,6.23e-06
6.1,5.9787620132e-10,5.97865628663e-10,9.78646900432e-16,2.02560341073e-21,2.41955050737e-17,7.99414008481e-26,9.52432581969e-15,4.54863685358e-17,2.384272132e-14,3.98037797305e-05,1.7,5.979e-10,6.23e-06
6.2,5.97870995877e-10,5.9785929241e-10,4.93958401098e-16,5.15962824085e-22,3.04673069524e-17,1.26737692253e-25,1.11122249897e-14,6.68163434007e-17,2.905550858e-14,4.85099898359e-05,1.7,5.979e-10,6.23e-06
6.3,5.97864900646e-10,5.97851957542e-10,1.91410448857e-22,7.74666683955e-35,3.83634657984e-17,2.00918193734e-25,1.28077815672e-14,9.69583657449e-17,3.51581843396e-14,5.87043888542e-05,1.7,5.979e-10,6.23e-06
6.4,5.9785792937e-10,5.97843185855e-10,4.16208315537e-24,3.66482471277e-38,4.82557265537e-17,3.18074914712e-25,1.45565680945e-14,1.38691390935e-16,4.21377593582e-14,7.03639908242e-05,1.7,5.979e-10,6.23e-06
6.5,5.97850038032e-10,5.97833453252e-10,2.08147648092e-24,9.17072974861e-39,6.07027851404e-17,5.03591179379e-25,1.63282742323e-14,1.95803179338e-16,5.0037531858e-14,8.35624155067e-05,1.7,5.979e-10,6.23e-06
6.6,5.97841280771e-10,5.97822855281e-10,1.3850047918e-24,4.0623239736e-39,7.6365248689e-17,7.97376706612e-25,1.80762984213e-14,2.72826934518e-16,5.88031453783e-14,9.82091131412e-05,1.7,5.979e-10,6.23e-06
6.7,5.97831774538e-10,5.97811546727e-10,1.04067142166e-24,2.29452340153e-39,9.60749179008e-17,1.26265667412e-24,1.97564236568e-14,3.7531296201e-16,6.83174456277e-14,0.000114108482407,1.7,5.979e-10,6.23e-06
6.8,5.97821700034e-10,5.97799738023e-10,8.3820611227e-25,1.4891632681e-39,1.20879079514e-16,1.99959921188e-24,2.1331080042e-14,5.10052230271e-16,7.83995950603e-14,0.000130958297344,1.7,5.979e-10,6.23e-06
6.9,5.97811292408e-10,5.97787682631e-10,7.06894131189e-25,1.05951516477e-39,1.52096380562e-16,3.1669133701e-24,2.27722960358e-14,6.8538426124e-16,8.88142522989e-14,0.000148365265839,1.7,5.979e-10,6.23e-06
7.0,5.97800822467e-10,5.97775656607e-10,6.16232865209e-25,8.05431868321e-40,1.91386910812e-16,5.01606968337e-24,2.40628644311e-14,9.11609124887e-16,9.92905672179e-14,0.000165876455917,1.7,5.979e-10,6.23e-06
7.1,5.97790570318e-10,5.97763932038e-10,5.50878175277e-25,6.43835187195e-40,2.40840636139e-16,7.94553428455e-24,2.51959125332e-14,1.20152676973e-15,1.09548412504e-13,0.000183023384661,1.7,5.979e-10,6.23e-06
7.2,5.97780797482e-10,5.97752750006e-10,5.02244345528e-25,5.35307336965e-40,3.03088568423e-16,1.25867091498e-23,2.6173263177e-14,1.57112427465e-15,1.1932629099e-13,0.000199368654401,1.7,5.979e-10,6.23e-06
7.3,5.97771723146e-10,5.97742298066e-10,4.65128702399e-25,4.59214307887e-40,3.81442671967e-16,1.99401161119e-23,2.70031983683e-14,2.04043914555e-15,1.28405071798e-13,0.000214545665762,1.7,5.979e-10,6.23e-06
7.4,5.9776350913e-10,5.97732696281e-10,4.36171750791e-25,4.03895040725e-40,4.80071889926e-16,3.15911914725e-23,2.76981425867e-14,2.63463474266e-15,1.36623021684e-13,0.000228283776507,1.7,5.979e-10,6.23e-06
7.5,5.9775625529e-10,5.97723993113e-10,4.13085360518e-25,3.62332727423e-40,6.04223591945e-16,5.00522161625e-23,2.82726184411e-14,3.38533545863e-15,1.43880383636e-13,0.000240415972121,1.7,5.979e-10,6.23e-06
7.6,5.97750004305e-10,5.97716169875e-10,3.94236705321e-25,3.30072080358e-40,7.60502125167e-16,7.93040817737e-23,2.87416450822e-14,4.33228262807e-15,1.50134592389e-13,0.000250870873819,1.7,5.979e-10,6.23e-06
7.7,5.97744752874e-10,5.97709150661e-10,3.78410486344e-25,3.0414597552e-40,9.57219131007e-16,1.25654627827e-22,2.91196077849e-14,5.52538691038e-15,1.55389066358e-13,0.000259653998231,1.7,5.979e-10,6.23e-06
7.8,5.97740465911e-10,5.97702814266e-10,3.64666429572e-25,2.82491216702e-40,1.20483401669e-15,1.99098423266e-22,2.94195417299e-14,7.02726875706e-15,1.59679022104e-13,0.000266824033202,1.7,5.979e-10,6.23e-06
7.9,5.97737090465e-10,5.97697004826e-10,3.52250768095e-25,2.63617211646e-40,1.51650762575e-15,3.1547072329e-22,2.96527365519e-14,8.91639515331e-15,1.63057211563e-13,0.000272469534348,1.7,5.979e-10,6.23e-06
8.0,5.97734569863e-10,5.97691541563e-10,3.40540333153e-25,2.46413626373e-40,1.90879796933e-15,4.99859022517e-22,2.98285644754e-14,1.12909372732e-14,1.65581452505e-13,0.000276685292894,1.7,5.979e-10,6.23e-06
8.1,5.97732850217e-10,5.97686219747e-10,3.29007987144e-25,2.30039303227e-40,2.40253410131e-15,7.92005654989e-22,2.99544473142e-14,1.42734878248e-14,1.67304802067e-13,0.000279561436254,1.7,5.979e-10,6.23e-06
8.2,5.97731890814e-10,5.97680814216e-10,3.17203481072e-25,2.13861778115e-40,3.02391328908e-15,1.25486195079e-21,3.00358977395e-14,1.80167858953e-14,1.68268493921e-13,0.000281166057895,1.7,5.979e-10,6.23e-06
8.3,5.97731667037e-10,5.97675073976e-10,3.04746574583e-25,1.97429781061e-40,3.80587779659e-15,1.98812953511e-21,3.00765875044e-14,2.27105937367e-14,1.68497365831e-13,0.000281540330075,1.7,5.979e-10,6.23e-06
8.4,5.97732173156e-10,5.97668715053e-10,2.91330412133e-25,1.80466794383e-40,4.7898415965e-15,3.14969107679e-21,3.00784122477e-14,2.85898460586e-14,1.67997411627e-13,0.000280693834665,1.7,5.979e-10,6.23e-06
8.5,5.97733422941e-10,5.97661409415e-10,2.76733077148e-25,1.62875270787e-40,6.02785464042e-15,4.98951747516e-21,3.00415342712e-14,3.59441318461e-14,1.66755184441e-13,0.000278603544764,1.7,5.979e-10,6.23e-06
8.6,5.97735448493e-10,5.97652770326e-10,2.6083421325e-25,1.44740592507e-40,7.58531385469e-15,7.90329773721e-21,2.99643943128e-14,4.51284501258e-14,1.64738975514e-13,0.000275215767637,1.7,5.979e-10,6.23e-06
8.7,5.97738297171e-10,5.97642334138e-10,2.4363198732e-25,1.26323347291e-40,9.54435675451e-15,1.25172330451e-20,2.98436909812e-14,5.65749727011e-14,1.61901913834e-13,0.000270451294485,1.7,5.979e-10,6.23e-06
8.8,5.97742026277e-10,5.97629538611e-10,2.25254200841e-25,1.08030232107e-40,1.20081067061e-14,1.98220509484e-20,2.96743335929e-14,7.0805206156e-14,1.58187306e-13,0.000264214288073,1.7,5.979e-10,6.23e-06
8.9,5.9774669514e-10,5.97613698328e-10,2.05957071547e-25,0.0,1.51059798677e-14,3.13847175068e-20,2.94493819626e-14,8.84414191362e-14,1.53536582591e-13,0.00025640551854,1.7,5.979e-10,6.23e-06
9.0,5.97752354416e-10,5.97593978624e-10,1.86107060685e-25,0.0,1.90003144136e-14,4.96827346408e-20,2.91599965576e-14,1.10215431031e-13,1.47900042736e-13,0.000246940265063,1.7,5.979e-10,6.23e-06
9.1,5.9775903012e-10,5.97569368164e-10,1.66145290267e-25,0.0,2.38946446697e-14,7.86317262914e-20,2.87954353354e-14,1.36971797964e-13,1.41250101224e-13,0.000235775012311,1.7,5.979e-10,6.23e-06
9.2,5.97766722906e-10,5.97538674517e-10,1.4653945817e-25,0.0,3.00440197106e-14,1.24417601584e-19,2.83431518611e-14,1.69661092679e-13,1.3359591584e-13,0.000222908671002,1.7,5.979e-10,6.23e-06
9.3,5.97775366672e-10,5.97500492118e-10,1.277324911e-25,0.0,3.77678556125e-14,1.96808302359e-19,2.77890643156e-14,2.09317437678e-13,1.24997189132e-13,0.000208451794073,1.7,5.979e-10,6.23e-06
9.4,5.97784846493e-10,5.9745324901e-10,1.10098459578e-25,0.0,4.74659295917e-14,3.11220136846e-19,2.71180937785e-14,2.57013147766e-13,1.15574012089e-13,0.000192596600067,1.7,5.979e-10,6.23e-06
9.5,5.97794982525e-10,5.97395245946e-10,9.39137359535e-26,0.0,5.96382536005e-14,4.91970325814e-19,2.63150683989e-14,3.13782764862e-13,1.05509251506e-13,0.000175643879148,1.7,5.979e-10,6.23e-06
9.6,5.97805540606e-10,5.97324753794e-10,7.93464593648e-26,0.0,7.49097371281e-14,7.77392552251e-19,2.53660874956e-14,3.80510210521e-13,9.50408825212e-14,0.000157985271491,1.7,5.979e-10,6.23e-06
9.7,5.978162506e-10,5.97240150787e-10,6.64622805714e-26,0.0,9.40607454456e-14,1.22787538343e-18,2.42603818313e-14,4.57777458413e-13,8.44438533585e-14,0.000140072587088,1.7,5.979e-10,6.23e-06
9.8,5.97826832676e-10,5.97140090883e-10,5.52411294891e-26,0.0,1.18064897133e-13,1.93848112245e-18,2.29925968989e-14,5.45682360911e-13,7.4004067067e-14,0.000122373848407,1.7,5.979e-10,6.23e-06
9.9,5.9783702637e-10,5.97023675289e-10,4.55989873717e-26,0.0,1.48135719248e-13,3.05873336905e-18,2.156525408e-14,6.43647049055e-13,6.39896531666e-14,0.000105324686126,1.7,5.979e-10,6.23e-06
10.0,5.97846616323e-10,5.96890582351e-10,3.74097664572e-26,0.0,1.85784087667e-13,4.8236076225e-18,1.99909404132e-14,7.50254119999e-13,5.46256541099e-14,8.92852940494e-05,1.7,5.979e-10,6.23e-06
2.0,5.97899997795e-10,5.94440175285e-10,3.4289888378e-12,3.08328793157e-14,1.39554795517e-21,3.29739875575e-34,7.91832230088e-19,2.70544137815e-25,1.1298242948e-18,3.68711002345e-09,1.6,5.979e-10,6.23e-06
2.1,5.97899997451e-10,5.9506453442e-10,2.81513760343e-12,2.03243951689e-14,1.81571525297e-21,5.45900960257e-34,1.03022479651e-18,4.47858455299e-25,1.48552787667e-18,4.26326885128e-09,1.6,5.979e-10,6.23e-06
2.2,5.97899997747e-10,5.95582366903e-10,2.30428417138e-12,1.33453340298e-14,2.35520300755e-21,9.00148308768e-34,1.33631057602e-18,7.38427398349e-25,1.94546479776e-18,3.76888576426e-09,1.6,5.979e-10,6.23e-06
2.3,5.97899998339e-10,5.96010329761e-10,1.88093552468e-12,8.73132160989e-15,3.04636694242e-21,1.4787562578e-33,1.72844180473e-18,1.21300274769e-24,2.53839815411e-18,2.77803987914e-09,1.6,5.979e-10,6.23e-06
2.4,5.97899998945e-10,5.96362818442e-10,1.53148447137e-12,5.69379788136e-15,3.93010506301e-21,2.42094638892e-33,2.22981354872e-18,1.98575125201e-24,3.30073735268e-18,1.76500579757e-09,1.6,5.979e-10,6.23e-06
2.5,5.97899999337e-10,5.96652207621e-10,1.24408690486e-12,3.70193649861e-15,5.05808921824e-21,3.95094058027e-33,2.86972741723e-18,3.24053157455e-24,4.27854007499e-18,1.10820308566e-09,1.6,5.979e-10,6.23e-06
2.6,5.97899999338e-10,5.96889073503e-10,1.00852168846e-12,2.40045508393e-15,6.49557701114e-21,6.42922421584e-33,3.68518308558e-18,5.27291420347e-24,5.53003531464e-18,1.10684658693e-09,1.6,5.979e-10,6.23e-06
2.7,5.97899998802e-10,5.97082401907e-10,8.16039319302e-13,1.5528445533e-15,8.32495451161e-21,1.04344497413e-32,4.72288211869e-18,8.5573060294e-24,7.12880238064e-18,2.00405099898e-09,1.6,5.979e-10,6.23e-06
2.8,5.97899989677e-10,5.97239775181e-10,6.59205990853e-13,1.00245266056e-15,1.06501990481e-20,1.68941766504e-32,6.04175009766e-18,1.38540772612e-23,9.16777541255e-18,1.72660609239e-08,1.6,5.979e-10,6.23e-06
2.9,5.97899987089e-10,5.97367584247e-10,5.31749110195e-13,6.46001702328e-16,1.36025013371e-20,2.72934020869e-32,7.71611059359e-18,2.2380385256e-23,1.17642874424e-17,2.15944482858e-08,1.6,5.979e-10,6.23e-06
3.0,5.97899983797e-10,5.97471149286e-10,4.28408961554e-13,4.15692407894e-16,1.73473452833e-20,4.40069271658e-32,9.83967674952e-18,3.60823539532e-23,1.50664205934e-17,2.7099402015e-08,1.6,5.979e-10,6.23e-06
3.1,5.97899979616e-10,5.97554899687e-10,3.44800187533e-13,2.6718898872e-16,2.20934256882e-20,7.08287684413e-32,1.25305706475e-17,5.80684399781e-23,1.92610014068e-17,3.40924607912e-08,1.6,5.979e-10,6.23e-06
3.2,5.9789997431e-10,5.97622501591e-10,2.77285152194e-13,1.71601094618e-16,2.8103877897e-20,1.13814953064e-31,1.59376305874e-17,9.32989752693e-23,2.45836630758e-17,4.29665504505e-08,1.6,5.979e-10,6.23e-06
3.3,5.97899967584e-10,5.97676976779e-10,2.22860357446e-13,1.10162775699e-16,3.57104187489e-20,1.82624529579e-31,2.02483323475e-17,1.49682622978e-22,3.13315062215e-17,5.42170648826e-08,1.6,5.979e-10,6.23e-06
3.4,5.97899959063e-10,5.97720806441e-10,1.79056158372e-13,7.07191487722e-17,4.53311523865e-20,2.92652351952e-31,2.56987297983e-17,2.39818797789e-22,3.98790241617e-17,6.84685140361e-08,1.6,5.979e-10,6.23e-06
3.5,5.97899948277e-10,5.97756020811e-10,1.43849404789e-13,4.54173260796e-17,5.74929893817e-20,4.68419757137e-31,3.25859178723e-17,3.83764914749e-22,5.0698126914e-17,8.65078314623e-08,1.6,5.979e-10,6.23e-06
3.6,5.97899934634e-10,5.97784275865e-10,1.15588216928e-13,2.91951507214e-17,7.28598729904e-20,7.48963085055e-31,4.1283639626e-17,6.13428484104e-22,6.43833077651e-17,1.09326368534e-07,1.6,5.979e-10,6.23e-06
3.7,5.97899924906e-10,5.97806925904e-10,9.2927851035e-14,1.87958074932e-17,9.22683160176e-20,1.19639444754e-30,5.22618024933e-17,9.79533544587e-22,8.16832571649e-17,1.255969951e-07,1.6,5.979e-10,6.23e-06
3.8,5.97899902653e-10,5.97825047816e-10,7.47764804948e-14,1.21274886414e-17,1.16772132226e-19,1.90949821432e-30,6.6110833668e-17,1.56266239883e-21,1.03540543181e-16,1.62815375265e-07,1.6,5.979e-10,6.23e-06
3.9,5.97899874664e-10,5.97839533377e-10,6.02497165526e-14,7.84854707223e-18,1.47698757925e-19,3.04532001871e-30,8.35720144933e-17,2.49074306741e-21,1.31141393646e-16,2.09626926554e-07,1.6,5.979e-10,6.23e-06
4.0,5.97899839463e-10,5.97851095914e-10,4.86326832681e-14,5.09945362469e-18,1.86720136726e-19,4.85343810905e-30,1.05575134909e-16,3.96671993703e-21,1.65978065463e-16,2.68501564758e-07,1.6,5.979e-10,6.23e-06
4.1,5.97899795187e-10,5.97860309744e-10,3.93485859914e-14,3.33002445687e-18,2.35941950782e-19,7.73035598997e-30,1.33285070365e-16,6.31229174379e-21,2.09926905053e-16,3.42554154756e-07,1.6,5.979e-10,6.23e-06
4.2,5.97899739491e-10,5.97867636054e-10,3.19327824424e-14,2.18828998023e-18,2.98015934214e-19,1.23058132003e-29,1.68159113521e-16,1.00369604568e-20,2.65345887867e-16,4.35705892529e-07,1.6,5.979e-10,6.23e-06
4.3,5.97899669427e-10,5.97873444084e-10,2.60114851154e-14,1.44914437951e-18,3.76281237222e-19,1.95797204052e-29,2.12017108266e-16,1.59468751965e-20,3.35196261087e-16,5.52889444463e-07,1.6,5.979e-10,6.23e-06
4.4,5.97899581293e-10,5.97878028365e-10,2.12843323145e-14,9.68608322661e-19,4.74942351673e-19,3.11393778281e-29,2.67126556714e-16,2.53160941458e-20,4.23193872423e-16,7.00296650697e-07,1.6,5.979e-10,6.23e-06
4.5,5.97899470444e-10,5.97881622674e-10,1.75101704498e-14,6.54549558716e-19,5.99293052583e-19,4.95039978589e-29,3.36304811243e-16,4.01554580894e-20,5.33996843559e-16,8.85693980593e-07,1.6,5.979e-10,6.23e-06
4.6,5.97899331065e-10,5.9788441127e-10,1.44954874044e-14,4.4795988536e-19,7.55998258389e-19,7.86710721795e-29,4.23040071681e-16,6.36335500085e-20,6.73437395786e-16,1.11880820103e-06,1.6,5.979e-10,6.23e-06
4.7,5.97899155884e-10,5.97886537863e-10,1.20850241809e-14,3.10992807833e-19,9.53448798567e-19,1.24982742353e-28,5.31631950769e-16,1.00733526356e-19,8.48806765605e-16,1.4118015015e-06,1.6,5.979e-10,6.23e-06
4.8,5.97898935827e-10,5.97888112726e-10,1.0154169177e-14,2.19325401182e-19,1.20220796696e-18,1.98499467531e-28,6.67350508223e-16,1.59273661758e-19,1.06920308599e-15,1.77985172157e-06,1.6,5.979e-10,6.23e-06
4.9,5.97898659595e-10,5.97889218254e-10,8.60280661656e-15,1.57283054759e-19,1.51557364398e-18,3.1517786043e-28,8.36609408589e-16,2.51484704576e-19,1.34595255175e-15,2.24185512424e-06,1.6,5.979e-10,6.23e-06
5.0,5.97898313164e-10,5.9788991325e-10,7.35034865057e-15,1.1472809803e-19,1.91028595572e-18,5.00323244669e-28,1.0471436073e-15,3.96431974009e-19,1.69311363347e-15,2.82126799797e-06,1.6,5.979e-10,6.23e-06
5.1,5.97897879189e-10,5.97890236169e-10,6.33173049701e-15,8.5073948993e-20,2.40741823636e-18,7.94062783683e-28,1.30817397932e-15,6.23704533567e-19,2.12807175712e-15,3.54709953449e-06,1.6,5.979e-10,6.23e-06
5.2,5.9789733632e-10,5.97890207522e-10,5.49419086151e-15,6.40173554429e-20,3.03349888933e-18,1.26002141284e-27,1.63052987037e-15,9.78977964447e-19,2.67222651166e-15,4.45505990322e-06,1.6,5.979e-10,6.23e-06
5.3,5.97896658426e-10,5.97889831641e-10,4.794696881e-15,4.8728964519e-20,3.82192412607e-18,1.99907455842e-27,2.02668532377e-15,1.53229824404e-18,3.35176331272e-15,5.58885014505e-06,1.6,5.979e-10,6.23e-06
5.4,5.97895813772e-10,5.97889097979e-10,4.19790483156e-15,3.73367537294e-20,4.81473715723e-18,3.17114824282e-27,2.51064635985e-15,2.39022914598e-18,4.19848409049e-15,7.00155205527e-06,1.6,5.979e-10,6.23e-06
5.5,5.97894764172e-10,5.97887982182e-10,3.67457523634e-15,2.85969719308e-20,6.06486904943e-18,5.02977569101e-27,3.09760782038e-15,3.71333079669e-18,5.25064385048e-15,8.75702983879e-06,1.6,5.979e-10,6.23e-06
5.6,5.97893464244e-10,5.97886447174e-10,3.2003834172e-15,2.16854404281e-20,7.63896119349e-18,7.97687582889e-27,3.80328498293e-15,5.74073370923e-18,6.55369832025e-15,1.09311858345e-05,1.6,5.979e-10,6.23e-06
5.7,5.97891860898e-10,5.97884444527e-10,2.7550825207e-15,1.60661712289e-20,9.62092049121e-18,1.26495891318e-26,4.6428280687e-15,8.82373364687e-18,8.16080920215e-15,1.36128142543e-05,1.6,5.979e-10,6.23e-06
5.8,5.97889893297e-10,5.97881916453e-10,2.32198310817e-15,1.14092554563e-20,1.21163976393e-17,2.00579353663e-26,5.62926213241e-15,1.34702038294e-17,1.01328769272e-14,1.690366858e-05,1.6,5.979e-10,6.23e-06
